Educational level ID,Educational level,Family ID,Family,Salary,Movement Balance,Admissions,Resignations
1,Analfabeto,0000,Não especificado,2243.657666015625,79,223,144
1,Analfabeto,0101,Oficiais Generais Das Forças Armadas,1533.588809742647,1,10,9
1,Analfabeto,0103,Praças Das Forças Armadas,2035.020004272461,2,4,2
1,Analfabeto,0301,Oficiais Superiores Do Corpo De Bombeiros Militar,1200,-1,0,1
1,Analfabeto,1111,Legisladores,1357.37998046875,3,5,2
1,Analfabeto,1112,Dirigentes Gerais Da Administração Pública,2720.6399953741775,10,15,5
1,Analfabeto,1114,Dirigentes Do Serviço Público,1561.6443411654593,76,119,43
1,Analfabeto,1115,Gestores Públicos,3385.0992290790264,17,22,5
1,Analfabeto,1142,Dirigentes E Administradores De Entidades Patronais E Dos Trabalhadores E De Outros Interesses Sócioeconômicos,6433.56982421875,0,1,1
1,Analfabeto,1143,Dirigentes E Administradores De Entidades Religiosas,2464.800048828125,0,1,1
1,Analfabeto,1144,Dirigentes E Administradores De Organizações Da Sociedade Civil Sem Fins Lucrativos,1230,2,2,0
1,Analfabeto,1210,Diretores Gerais,6438.6875562480855,-12,14,26
1,Analfabeto,1222,"Diretores De Produção E Operações Em Empresa Da Indústria Extrativa, Transformação E De Serviços De Utilidade Pública",15527.09521484375,0,1,1
1,Analfabeto,1223,Diretores De Operações De Obras Em Empresa De Construção,2363.133341471354,3,3,0
1,Analfabeto,1224,Diretores De Operações Em Empresa Do Comércio,11064.5048828125,-2,0,2
1,Analfabeto,1225,"Diretores De Serviços De Turismo, De Alojamento E De Alimentação",6687.025065104167,0,2,2
1,Analfabeto,1226,"Diretores De Operações De Serviços Em Empresa De Armazenamento, De Transporte E De Telecomunicação",17645.15625,0,2,2
1,Analfabeto,1227,Diretores De Operações De Serviços Em Instituição De Intermediação Financeira,102625,0,1,1
1,Analfabeto,1231,Diretores Administrativos E Financeiros,10008.275526032625,2,40,38
1,Analfabeto,1233,Diretores De Comercialização E Marketing,13020.294300752528,-4,8,12
1,Analfabeto,1234,Diretores De Suprimentos E Afins,1700,2,2,0
1,Analfabeto,1236,Diretores De Tecnologia Da Informação,26819.909830729168,-3,0,3
1,Analfabeto,1238,Diretores De Manutenção,1926.5133463541667,-1,1,2
1,Analfabeto,1311,"Diretores E Gerentes De Operações Em Empresa De Serviços Pessoais, Sociais E Culturais",3213.871907043457,1,33,32
1,Analfabeto,1312,"Gestores E Especialistas De Operações Em Empresas, Secretarias E Unidades De Serviços De Saúde",8116.1188167317705,-5,15,20
1,Analfabeto,1313,Diretores E Gerentes De Instituição De Serviços Educacionais,3394.763125213922,-3,25,28
1,Analfabeto,1411,"Gerentes De Produção E Operações Em Empresa Agropecuária, Pesqueira, Aqüícola E Florestal",5719.285136729111,11,116,105
1,Analfabeto,1412,"Gerentes De Produção E Operações Em Empresa Da Indústria Extrativa, De Transformação E De Serviços De Utilidade Pública",3872.8332432988864,26,147,121
1,Analfabeto,1413,Gerentes De Obras Em Empresa De Construção,4568.822068647904,0,22,22
1,Analfabeto,1414,Gerentes De Operações Comerciais E De Assistência Técnica,2214.2161934308165,-30,338,368
1,Analfabeto,1415,"Gerentes De Operações De Serviços Em Empresa De Turismo, De Alojamento E Alimentação",2608.524023709005,30,161,131
1,Analfabeto,1416,"Gerentes De Operações De Serviços Em Empresa De Transporte, De Comunicação E De Logística (Armazenagem E Distribuição)",5309.961022186596,0,59,59
1,Analfabeto,1417,Gerentes De Operações De Serviços Em Instituição De Intermediação Financeira,8829.530322265626,-5,3,8
1,Analfabeto,1418,Gerentes Operacionais Da Aviação Civil,12500,-1,1,2
1,Analfabeto,1421,"Gerentes Administrativos, Financeiros, De Riscos E Afins",6492.887479284463,2,405,403
1,Analfabeto,1422,Gerentes De Recursos Humanos E De Relações Do Trabalho,6173.995649852707,-7,43,50
1,Analfabeto,1423,"Gerentes De Comercialização, Marketing E Comunicação",5688.29656975985,-60,579,639
1,Analfabeto,1424,Gerentes De Suprimentos E Afins,4730.888931274414,-12,20,32
1,Analfabeto,1425,Gerentes De Tecnologia Da Informação,8916.68374501867,-24,39,63
1,Analfabeto,1426,Gerentes De Pesquisa E Desenvolvimento E Afins,18089.21440633138,-6,15,21
1,Analfabeto,1427,Gerentes De Manutenção E Afins,6252.480655924479,11,28,17
1,Analfabeto,2011,Profissionais Da Biotecnologia,1870.3350830078125,-1,2,3
1,Analfabeto,2012,Profissionais Da Metrologia,2150,-2,0,2
1,Analfabeto,2021,"Engenheiros De Controle E Automação, Engenheiros Mecatrônicos E Afins",3421.5487365722656,-5,4,9
1,Analfabeto,2030,Pesquisadores Das Ciências Biológicas,3850,1,2,1
1,Analfabeto,2031,Pesquisadores Das Ciências Naturais E Exatas,8001.5052490234375,-4,5,9
1,Analfabeto,2032,Pesquisadores De Engenharia E Tecnologia,5775.9130386352535,-3,5,8
1,Analfabeto,2033,Pesquisadores Das Ciências Da Saúde,4045.9625040690103,0,3,3
1,Analfabeto,2034,Pesquisadores Das Ciências Da Agricultura,2743.3333333333335,0,2,2
1,Analfabeto,2035,Pesquisadores Das Ciências Sociais E Humanas,5119.8566487630205,6,8,2
1,Analfabeto,2111,Profissionais Da Matemática,3452.3578563017004,2,10,8
1,Analfabeto,2122,Engenheiros Em Computação,12028.053905345776,-9,11,20
1,Analfabeto,2123,Administradores De Tecnologia Da Informação,5997.061676667866,7,27,20
1,Analfabeto,2124,Analistas De Tecnologia Da Informação,5596.014815689214,-121,348,469
1,Analfabeto,2132,Químicos,2816.9682508680557,-1,4,5
1,Analfabeto,2133,Profissionais Das Ciências Atmosféricas E Espaciais E De Astronomia,2500,-1,0,1
1,Analfabeto,2134,"Geólogos, Oceanógrafos, Geofísicos E Afins",6074.21904296875,-3,3,6
1,Analfabeto,2140,Engenheiros Ambientais E Afins,4895.780021158855,2,5,3
1,Analfabeto,2141,Arquitetos E Urbanistas,5616.512534877233,-3,10,13
1,Analfabeto,2142,Engenheiros Civis E Afins,8200.327756305716,-21,35,56
1,Analfabeto,2143,"Engenheiros Eletricistas, Eletrônicos E Afins",7709.304542002052,-4,14,18
1,Analfabeto,2144,Engenheiros Mecânicos E Afins,11644.583093067957,-74,30,104
1,Analfabeto,2145,Engenheiros Químicos E Afins,7667.676611328125,2,5,3
1,Analfabeto,2146,"Engenheiros Metalurgistas, De Materiais E Afins",8760.726888020834,-1,1,2
1,Analfabeto,2147,Engenheiros De Minas E Afins,11369.66259765625,0,3,3
1,Analfabeto,2148,Engenheiros Agrimensores E Engenheiros Cartógrafos,576.469970703125,-1,0,1
1,Analfabeto,2149,"Engenheiros De Produção, Qualidade, Segurança E Afins",6728.267608395029,11,59,48
1,Analfabeto,2151,Oficiais De Convés E Afins,1698.6583211263019,0,5,5
1,Analfabeto,2152,Oficiais De Máquinas Da Marinha Mercante,2776.42333984375,1,3,2
1,Analfabeto,2153,Profissionais Da Pilotagem Aeronáutica,3735.259239783654,3,9,6
1,Analfabeto,2211,Biólogos E Afins,3461.0338698167066,-9,2,11
1,Analfabeto,2212,Biomédicos,2573.5598213627654,-3,25,28
1,Analfabeto,2221,Engenheiros Agrossilvipecuários,5092.805335998535,2,9,7
1,Analfabeto,2232,Cirurgiões-Dentistas,4818.305408112899,5,22,17
1,Analfabeto,2233,Veterinários E Zootecnistas,2391.2765268179087,-1,20,21
1,Analfabeto,2234,Farmacêuticos,4983.670196337078,0,152,152
1,Analfabeto,2235,Enfermeiros E Afins,4370.672911526878,-35,293,328
1,Analfabeto,2236,Fisioterapeutas,3396.120445928414,12,79,67
1,Analfabeto,2237,Nutricionistas,3293.2160208565847,17,79,62
1,Analfabeto,2238,Fonoaudiólogos,2842.705898030599,6,24,18
1,Analfabeto,2239,"Terapeutas Ocupacionais, Ortoptistas E Psicomotricistas",2522.705603027344,1,14,13
1,Analfabeto,2241,Profissionais Da Educação Física,7733.910680636313,28,141,113
1,Analfabeto,2251,Médicos Clínicos,8693.410288992136,-28,65,93
1,Analfabeto,2252,Médicos Em Especialidades Cirúrgicas,4112.720165143694,-18,3,21
1,Analfabeto,2253,Médicos Em Medicina Diagnóstica E Terapêutica,5612.2001546223955,3,4,1
1,Analfabeto,2311,Professores De Nível Superior Na Educação Infantil,4616.940016842736,-23,114,137
1,Analfabeto,2312,Professores De Nível Superior Do Ensino Fundamental (Primeira A Quarta Séries),4296.909862146729,-38,175,213
1,Analfabeto,2313,Professores De Nível Superior No Ensino Fundamental De Quinta A Oitava Série,2536.8934960436927,-9,93,102
1,Analfabeto,2321,Professores Do Ensino Médio,2485.4448051363593,-23,73,96
1,Analfabeto,2331,Professores Do Ensino Profissional,2397.1583082411025,-7,2,9
1,Analfabeto,2332,Instrutores De Ensino Profissional,2288.640973081215,-42,40,82
1,Analfabeto,2341,"Professores De Matemática, Estatística E Informática Do Ensino Superior",437.5,-2,0,2
1,Analfabeto,2342,"Professores De Ciências Físicas, Químicas E Afins Do Ensino Superior",0,1,1,0
1,Analfabeto,2343,"Professores De Arquitetura E Urbanismo, Engenharia, Geofísica E Geologia Do Ensino Superior",3653.7804005940757,-9,1,10
1,Analfabeto,2344,Professores De Ciências Biológicas E Da Saúde Do Ensino Superior,2444.6502307103906,-2,17,19
1,Analfabeto,2345,Professores Na Área De Formação Pedagógica Do Ensino Superior,5656.018652646295,-96,69,165
1,Analfabeto,2346,Professores Nas Áreas De Língua E Literatura Do Ensino Superior,2055.0074166843565,-5,42,47
1,Analfabeto,2347,Professores De Ciências Humanas Do Ensino Superior,3117.426041428248,-3,8,11
1,Analfabeto,2348,"Professores De Ciências Econômicas, Administrativas E Contábeis Do Ensino Superior",2995.626037522858,-6,8,14
1,Analfabeto,2349,Professores De Artes Do Ensino Superior,5436.835986328125,-3,2,5
1,Analfabeto,2392,Professores De Educação Especial,2923.8169795017616,-30,26,56
1,Analfabeto,2394,"Programadores, Avaliadores E Orientadores De Ensino",2138.2788508598783,-19,133,152
1,Analfabeto,2410,Advogados,4827.87084183913,-3,78,81
1,Analfabeto,2413,Tabeliães E Registradores,1018.5320511658987,20,28,8
1,Analfabeto,2429,Profissionais Da Inteligência,3125,2,2,0
1,Analfabeto,2511,Profissionais Em Pesquisa E Análise Antropológica Sociológica,3643.56494140625,-2,0,2
1,Analfabeto,2512,Economistas,4248.083834579293,2,37,35
1,Analfabeto,2515,Psicólogos E Psicanalistas,2630.930502975274,13,62,49
1,Analfabeto,2516,Assistentes Sociais E Economistas Domésticos,2932.1841410090415,-8,42,50
1,Analfabeto,2521,Administradores,5395.385317893433,182,477,295
1,Analfabeto,2522,Contadores E Afins,4093.667338529239,15,162,147
1,Analfabeto,2523,Secretárias(Os) Executivas(Os) E Afins,1773.1920878147773,19,232,213
1,Analfabeto,2524,Profissionais De Recursos Humanos,3342.8174994169776,36,152,116
1,Analfabeto,2525,Profissionais De Administração Ecônomico-Financeira,3775.027033683581,21,92,71
1,Analfabeto,2526,Profissionais Da Administração Dos Serviços De Segurança,10673.274344308036,-3,2,5
1,Analfabeto,2527,"Profissionais De Planejamento, Programação E Controles Logisticos",3870.5469104049334,3,36,33
1,Analfabeto,2531,Profissionais De Publicidade,5685.4162878995,24,99,75
1,Analfabeto,2532,Profissionais De Comercializacão E Consultoria De Serviços Bancários,6105.811969327059,-12,62,74
1,Analfabeto,2533,"Corretores De Valores, Ativos Financeiros, Mercadorias E Derivativos",3965.424298967634,4,9,5
1,Analfabeto,2534,Profissionais De Mídias Digitais E Afins,1860.0199890136719,-6,5,11
1,Analfabeto,2543,Auditores Fiscais Do Trabalho,1657.0908871968586,1,42,41
1,Analfabeto,2544,Fiscais De Tributos Estaduais E Municipais,3101.552978515625,-1,3,4
1,Analfabeto,2545,Profissionais Da Fiscalização De Atividades Urbanas,2240.8699951171875,-1,2,3
1,Analfabeto,2611,Profissionais Do Jornalismo,3643.937438542186,2,39,37
1,Analfabeto,2612,Profissionais Da Informação,3515.3099198973737,-10,26,36
1,Analfabeto,2613,Arquivistas E Museólogos,1404.3800033789414,-1,6,7
1,Analfabeto,2614,"Filólogos,Tradutores ,Intérpretes E Afins",2484.2343978881836,-8,7,15
1,Analfabeto,2615,Profissionais Da Escrita,2513.760813395182,3,6,3
1,Analfabeto,2616,Editores,6129.927764892578,-1,3,4
1,Analfabeto,2617,"Locutores, Comentaristas E Repórteres De Mídias Audiovisuais",5212.746170552571,-4,15,19
1,Analfabeto,2618,Fotógrafos Profissionais,1378.8905855066635,4,12,8
1,Analfabeto,2621,Produtores Artísticos E Culturais,3207.0989292931936,-7,17,24
1,Analfabeto,2622,Diretores De Espetáculos E Afins,7203.9501953125,0,1,1
1,Analfabeto,2623,Cenógrafos,13492,3,4,1
1,Analfabeto,2624,"Artistas Visuais,Desenhistas Industriais E Conservadores-Restauradores De Bens Culturais",2674.54877985174,51,155,104
1,Analfabeto,2625,Atores,14618.646209716797,4,6,2
1,Analfabeto,2626,"Músicos Compositores, Arranjadores, Regentes E Musicólogos",1686.4722222222222,3,7,4
1,Analfabeto,2627,Músicos Intérpretes,834.4533487955729,0,2,2
1,Analfabeto,2628,Artistas Da Dança (Exceto Dança Tradicional E Popular),9047.635366586539,-2,6,8
1,Analfabeto,2629,Designer De Interiores De Nível Superior,2666.6666666666665,1,2,1
1,Analfabeto,2631,"Ministros De Culto, Missionários, Teólogos E Profissionais Assemelhados",1261.496542794364,-1,7,8
1,Analfabeto,2711,Chefes De Cozinha E Afins,7658.848171111076,9,99,90
1,Analfabeto,3001,Técnicos Em Mecatrônica,4307.677951388889,-8,23,31
1,Analfabeto,3003,Técnicos Em Eletromecânica,3324.6953637393904,40,101,61
1,Analfabeto,3011,Técnicos De Laboratório Industrial,2593.815579958622,35,153,118
1,Analfabeto,3012,Técnicos De Apoio À Bioengenharia,3661.375,-2,0,2
1,Analfabeto,3111,Técnicos Químicos,2265.9132829938617,1,36,35
1,Analfabeto,3113,"Técnicos Em Materiais, Produtos Cerâmicos E Vidros",2850.614990234375,0,3,3
1,Analfabeto,3114,Técnicos Em Fabricação De Produtos Plásticos E De Borracha,2205.137499128069,-2,7,9
1,Analfabeto,3115,"Técnicos Em Controle Ambiental, Utilidades E Tratamento De Efluentes",2112.3294964029333,13,72,59
1,Analfabeto,3116,Técnicos Têxteis,1400,1,1,0
1,Analfabeto,3117,Coloristas,2477.076368411123,-28,329,357
1,Analfabeto,3121,Técnicos Em Construção Civil (Edificações),2753.7570417957195,23,96,73
1,Analfabeto,3122,Técnicos Em Construção Civil (Obras De Infraestrutura),2035.4921231656463,21,64,43
1,Analfabeto,3123,Técnicos Em Geomática,2360.3355068630644,13,99,86
1,Analfabeto,3131,Técnicos Em Eletricidade E Eletrotécnica,3126.3114718742504,435,816,381
1,Analfabeto,3132,Técnicos Em Eletrônica,2445.918361189885,38,245,207
1,Analfabeto,3133,Técnicos Em Telecomunicações,1850.4933478588396,4,111,107
1,Analfabeto,3134,Técnicos Em Calibração E Instrumentação,3531.6007995543273,-16,47,63
1,Analfabeto,3135,Técnicos Em Fotônica,1391.512001953125,7,16,9
1,Analfabeto,3141,"Técnicos Mecânicos Na Fabricação E Montagem De Máquinas, Sistemas E Instrumentos",3352.424732807255,53,172,119
1,Analfabeto,3142,Técnicos Mecânicos (Ferramentas),2694.6841227213545,-5,3,8
1,Analfabeto,3143,Técnicos Em Mecânica Veicular,3605.774643670945,-28,8,36
1,Analfabeto,3144,"Técnicos Mecânicos Na Manutenção De Máquinas, Sistemas E Instrumentos",2697.933140995628,10,132,122
1,Analfabeto,3146,Técnicos Em Metalurgia (Estruturas Metálicas),2949.244814046224,6,19,13
1,Analfabeto,3147,Técnicos Em Siderurgia,2662,-2,0,2
1,Analfabeto,3148,Especialistas Em Inspeções Industriais,6956.551595052084,2,5,3
1,Analfabeto,3161,Técnicos Em Geologia,1968.4459273726852,4,9,5
1,Analfabeto,3163,Técnicos Em Mineração,2933.972638165509,2,7,5
1,Analfabeto,3171,Técnicos De Desenvolvimento De Sistemas E Aplicações,8759.625324602806,-32,101,133
1,Analfabeto,3172,Técnicos De Suporte E Monitoração Ao Usuário De Tecnologia Da Informação.,5563.134185756067,25,165,140
1,Analfabeto,3180,"Desenhistas Técnicos, Em Geral",3746.2973144531247,4,24,20
1,Analfabeto,3181,Desenhistas Técnicos Da Construção Civil E Arquitetura,2639.5501767672026,2,12,10
1,Analfabeto,3182,Desenhistas Técnicos Da Mecânica,2684.20751953125,0,4,4
1,Analfabeto,3183,"Desenhistas Técnicos Em Eletricidade, Eletrônica, Eletromecânica, Calefação, Ventilação E Refrigeração",1700,1,2,1
1,Analfabeto,3184,Desenhistas Técnicos De Produtos E Serviços Diversos,1749.8760635868196,-1,18,19
1,Analfabeto,3185,Desenhistas Projetistas De Construção Civil E Arquitetura,2551.1465833155107,22,63,41
1,Analfabeto,3186,Desenhistas Projetistas Da Mecânica,3201.5809936523438,-4,19,23
1,Analfabeto,3187,Desenhistas Projetistas Da Eletrônica,4772.2845237038355,-7,2,9
1,Analfabeto,3188,Desenhistas Projetistas E Modelistas De Produtos E Serviços Diversos,2424.47441260183,9,40,31
1,Analfabeto,3191,Técnicos Do Vestuário,2018.8666585286458,-1,1,2
1,Analfabeto,3201,Técnicos Em Biologia,1156,0,1,1
1,Analfabeto,3211,Técnicos Agrícolas,4874.237754050862,1,56,55
1,Analfabeto,3212,Técnicos Florestais,1385.5895565864735,23,80,57
1,Analfabeto,3213,Técnicos Em Aqüicultura,1800,-2,1,3
1,Analfabeto,3221,Tecnólogos E Técnicos Em Terapias Complementares E Estéticas,1577.2181917441012,10,59,49
1,Analfabeto,3222,Técnicos E Auxiliares De Enfermagem,1989.1070732884125,-15,1130,1145
1,Analfabeto,3223,Técnicos Em Óptica E Optometria,1529.642857142857,4,9,5
1,Analfabeto,3224,Técnicos De Odontologia,1362.4793848200036,30,154,124
1,Analfabeto,3225,Técnicos Em Próteses Ortopédicas,1336.5,-2,1,3
1,Analfabeto,3226,Técnicos De Imobilizações Ortopédicas,2037.8612365722656,2,5,3
1,Analfabeto,3231,Técnicos Em Pecuária,1434.5999581473213,3,5,2
1,Analfabeto,3241,Tecnólogos E Técnicos Em Métodos De Diagnósticos E Terapêutica,1806.3651127979008,-15,23,38
1,Analfabeto,3242,Técnicos De Laboratórios De Saúde E Bancos De Sangue,1737.9165676743237,2,35,33
1,Analfabeto,3250,"Enólogos, Perfumistas E Aromistas",1233.385707310268,1,4,3
1,Analfabeto,3251,Técnico Em Farmácia E Em Manipulação Farmacêutica,1945.0741792862282,2,22,20
1,Analfabeto,3252,"Técnicos Em Produção, Conservação  E De Qualidade De Alimentos",2086.9023441806276,10,75,65
1,Analfabeto,3311,Professores De Nível Médio Na Educação Infantil,1919.258724138568,64,442,378
1,Analfabeto,3312,Professores De Nível Médio No Ensino Fundamental,3020.0181248754047,24,162,138
1,Analfabeto,3313,Professores De Nível Médio No Ensino Profissionalizante,1934.269305229187,-6,4,10
1,Analfabeto,3321,Professores Leigos No Ensino Fundamental,1328.0742451594426,5,16,11
1,Analfabeto,3322,Professores Práticos No Ensino Profissionalizante,2132.623321533203,-2,5,7
1,Analfabeto,3331,Instrutores E Professores De Cursos Livres,2071.205244119559,22,204,182
1,Analfabeto,3341,Inspetores De Alunos E Afins,1316.4898388312256,112,307,195
1,Analfabeto,3411,"Pilotos De Aviação Comercial, Mecânicos De Vôo E Afins",2201.080037434896,-5,0,5
1,Analfabeto,3412,"Técnicos Marítimos, Fluviários E Pescadores De Convés",1340.5056579137106,16,72,56
1,Analfabeto,3413,Técnicos Marítimos E Fluviários De Máquinas,2300.4074170679078,-9,19,28
1,Analfabeto,3421,Especialistas Em Logística De Transportes,2605.318176932253,11,189,178
1,Analfabeto,3422,Despachantes Aduaneiros,1838.3121722677479,7,50,43
1,Analfabeto,3423,Técnicos Em Transportes Rodoviários,2427.457794673281,-18,49,67
1,Analfabeto,3424,Técnicos Em Transportes Metroferroviários,1612.3954910278321,-1,6,7
1,Analfabeto,3425,Técnicos Em Transportes Aéreos,1846.5827196121215,6,37,31
1,Analfabeto,3426,Técnicos Em Transportes Por Vias Navegáveis E Operações Portuárias,3870.578578404018,-2,3,5
1,Analfabeto,3511,Técnicos Em Contabilidade,3426.0314364963106,3,21,18
1,Analfabeto,3513,Técnicos Em Administração,3400.002475733328,20,67,47
1,Analfabeto,3514,Serventuários Da Justiça E Afins,1873.3995589039212,-14,66,80
1,Analfabeto,3515,"Técnicos Em Secretariado, Taquígrafos E Estenotipistas",2958.695308383745,35,118,83
1,Analfabeto,3516,Técnicos Em Segurança Do Trabalho,3813.2352572511595,66,392,326
1,Analfabeto,3517,Técnicos De Seguros E Afins,3496.3779626076803,23,67,44
1,Analfabeto,3518,Agentes De Investigação E Identificação,3659.469970703125,-1,0,1
1,Analfabeto,3519,Técnicos Da Inteligência,7314.59521484375,-2,0,2
1,Analfabeto,3522,Agentes Da Saúde E Do Meio Ambiente,5107.614275328016,3,46,43
1,Analfabeto,3523,Agentes  Fiscais Metrológicos E De Qualidade,2916.907502092634,-8,21,29
1,Analfabeto,3532,Técnicos Em Operações E Serviços Bancários,2676.18798828125,0,3,3
1,Analfabeto,3541,Especialistas Em Promoção De Produtos E Vendas,2537.5513536577246,87,1058,971
1,Analfabeto,3542,Compradores,4396.732999475653,18,120,102
1,Analfabeto,3543,Analistas De Comércio Exterior,4589.668722534179,0,20,20
1,Analfabeto,3544,Leiloeiros E Avaliadores,2243.0595601399737,6,8,2
1,Analfabeto,3545,Corretores De Seguros,1491.3533528645833,1,2,1
1,Analfabeto,3546,Corretores De Imóveis E De Grãos,1901.3010575143915,1,10,9
1,Analfabeto,3547,Representantes Comerciais Autônomos,1625.7222222222222,2,10,8
1,Analfabeto,3548,Técnicos Em Serviços De Turismo E Organização De Eventos,1995.4344598891244,27,77,50
1,Analfabeto,3711,Técnicos Em Biblioteconomia,2897.202985797012,-3,10,13
1,Analfabeto,3713,Técnicos Em Artes Gráficas,2312.030029296875,0,1,1
1,Analfabeto,3714,Recreadores,1462.34177414438,10,128,118
1,Analfabeto,3721,Captadores De Imagens Em Movimento,3027.9795797596807,5,15,10
1,Analfabeto,3722,Operadores De Rede De Teleprocessamento E Afins,1983.289836883545,-7,15,22
1,Analfabeto,3731,Técnicos De Operação De Registros Sonoro/Audiovisuais,3002.35591506958,4,16,12
1,Analfabeto,3732,Supervisores Operacionais E Técnicos Em Mídias Audiovisuais,6972.5919738769535,-17,0,17
1,Analfabeto,3741,Técnicos Em Áudio,1567.2164614722842,-13,28,41
1,Analfabeto,3742,Técnicos Em Cenografia,1929.4777696397568,0,4,4
1,Analfabeto,3743,Técnicos Em Operação De Aparelhos De Projeção,1980,1,1,0
1,Analfabeto,3744,"Técnicos Em Montagem, Edição E Finalização De Mídia Audiovisual",2141.1920791408616,5,100,95
1,Analfabeto,3751,"Designers De Interiores, De Vitrines E Visual Merchandiser E Afins (Nível Médio)",1901.8474356192128,-3,18,21
1,Analfabeto,3761,Dançarinos Tradicionais E Populares,6459.2001953125,1,1,0
1,Analfabeto,3762,Artistas De Circo (Circenses),1484.7258199055989,-1,3,4
1,Analfabeto,3763,"Apresentadores De Eventos, Programas E Espetáculos",1743.6566569010415,0,2,2
1,Analfabeto,3771,Atletas Profissionais,2954.1755129897806,32,170,138
1,Analfabeto,3772,Árbitros Desportivos,7779.2001953125,-1,0,1
1,Analfabeto,3911,"Planejadores, Programadores E Controladores De Produção E Manutenção",3077.5625057128786,126,545,419
1,Analfabeto,3912,Técnicos De Controle Da Produção,2306.1592801512425,69,498,429
1,Analfabeto,3951,Técnicos De Apoio Em Pesquisa E Desenvolvimento,3786.104954528809,-1,26,27
1,Analfabeto,4101,Supervisores Administrativos,2934.3184690041376,-51,441,492
1,Analfabeto,4102,"Supervisores De Serviços Financeiros, De Câmbio E De Controle",4054.8234979881713,-10,109,119
1,Analfabeto,4110,"Agentes, Assistentes E Auxiliares Administrativos",1635.9468430365248,989,7654,6665
1,Analfabeto,4121,Operadores De Equipamentos De Entrada E Transmissão De Dados,1619.4494921971882,-8,49,57
1,Analfabeto,4122,Contínuos,2877.0440802966723,137,981,844
1,Analfabeto,4131,Auxiliares De Contabilidade,3218.343548944147,111,536,425
1,Analfabeto,4132,Escriturários De Serviços Bancários,1535.7347966821376,-1,84,85
1,Analfabeto,4141,Almoxarifes E Armazenistas,1790.4747168264132,880,5612,4732
1,Analfabeto,4142,Apontadores E Conferentes,1752.729666314265,-21,690,711
1,Analfabeto,4151,"Auxiliares De Serviços De Documentação, Informação E Pesquisa",2311.8439958828353,2,39,37
1,Analfabeto,4152,"Trabalhadores Nos Serviços De Classificação E Entregas De Correspondências, Encomendas E Publicações",1555.6662792207728,-9,35,44
1,Analfabeto,4201,Supervisores De Atendimento Ao Público E De Pesquisa,2083.655113877889,-12,68,80
1,Analfabeto,4211,Caixas E Bilheteiros (Exceto Caixa De Banco),1429.2512062793164,328,2868,2540
1,Analfabeto,4212,Coletadores De Apostas E De Jogos,3249.4809763838607,6,44,38
1,Analfabeto,4213,Cobradores E Afins,3454.7170300604935,34,239,205
1,Analfabeto,4221,Recepcionistas,1595.3823753551144,324,2160,1836
1,Analfabeto,4222,Operadores De Telefonia,1811.4017389437406,18,101,83
1,Analfabeto,4223,Operadores De Telemarketing E Afins,1506.5637107877965,-275,662,937
1,Analfabeto,4231,Despachantes Documentalistas E Afins,1498.1274904430422,-11,19,30
1,Analfabeto,4241,Entrevistadores E Recenseadores,1449.5813338706248,-5,29,34
1,Analfabeto,4242,Aplicadores De Provas E Afins,1100,1,1,0
1,Analfabeto,5101,"Supervisores Dos Serviços De Transporte, Turismo, Hotelaria E Administração De Edifícios",2298.957501110431,-28,84,112
1,Analfabeto,5102,Supervisores De Lavanderia,2345.791259765625,0,4,4
1,Analfabeto,5103,"Supervisores Dos Serviços De Proteção, Segurança E Outros",5218.369472857603,-2,48,50
1,Analfabeto,5111,Trabalhadores De Segurança E Atendimento Aos Usuários Nos Transportes,1296.6460809616815,-11,5,16
1,Analfabeto,5112,Fiscais E Cobradores Dos Transportes Coletivos,1669.2212834985526,-85,92,177
1,Analfabeto,5114,Guias De Turismo,1478.653340657552,4,5,1
1,Analfabeto,5115,Condutores De Turismo,1446.2366536458335,0,2,2
1,Analfabeto,5121,Trabalhadores Dos Serviços Domésticos Em Geral,1289.6012042457735,30,489,459
1,Analfabeto,5131,Mordomos E Governantas,1691.3809809894944,-6,39,45
1,Analfabeto,5132,Cozinheiros,1495.8922707542602,142,4490,4348
1,Analfabeto,5133,"Camareiros, Roupeiros E Afins",1695.4326264164777,-37,764,801
1,Analfabeto,5134,"Trabalhadores No Atendimento Em Estabelecimentos De Serviços De Alimentação, Bebidas E Hotelaria",1634.1315566748003,729,5258,4529
1,Analfabeto,5135,Trabalhadores Auxiliares Nos Serviços De Alimentação,1619.8866465872457,1082,6688,5606
1,Analfabeto,5136,"Churrasqueiros, Pizzaiolos E Sushimen",2547.6190967907146,15,308,293
1,Analfabeto,5141,Trabalhadores Nos Serviços De Administração De Edifícios,1526.3570144005237,129,2808,2679
1,Analfabeto,5142,"Trabalhadores Nos Serviços De Coleta De Resíduos, De Limpeza E Conservação De Áreas Públicas",1788.658353420515,705,8261,7556
1,Analfabeto,5143,Trabalhadores Nos  Serviços De Manutenção De Edificações,1554.6987629719151,3710,30965,27255
1,Analfabeto,5151,Trabalhadores Em Serviços De Promoção E Apoio À Saúde,1549.6129177166297,89,211,122
1,Analfabeto,5152,Auxiliares De Laboratório Da Saúde,1791.392676732688,44,204,160
1,Analfabeto,5153,"Trabalhadores De Atenção, Defesa E Proteção A Pessoas Em Situação De Risco E Adolescentes Em Conflito Com A Lei",1716.090758634532,105,220,115
